id,title,description,link,image_link,availability,price,brand,condition
CCRA011,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA011,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA011,https://lh3.googleusercontent.com/d/1haAwJ_qdZ4UFtbGXawk4Y11j80jw1JR0=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA012,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA012,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA012,https://lh3.googleusercontent.com/d/17NLAVDAP-vdpSCUidzi1xVViWAmle_SG=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA013,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA013,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA013,https://lh3.googleusercontent.com/d/1cdB359aYoycehVg_Kc7CrOl2Drb_729f=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA014,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA014,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA014,https://lh3.googleusercontent.com/d/11YoiTHbMjbc90TJxnUwru8b5uf9L3rrU=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA015,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA015,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA015,https://lh3.googleusercontent.com/d/15VUZYKuhWZ3saayOmLiaOcHzcXbzOQWB=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA016,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA016,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA016,https://lh3.googleusercontent.com/d/1cTe85X7V9gkDvWqbccfu9_ndU2E1DwL2=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA017,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA017,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA017,https://lh3.googleusercontent.com/d/108yVsORoRPw5fpzR2cgwStg4SJ3ilaWX=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA018,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA018,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA018,https://lh3.googleusercontent.com/d/1wPgQVPp0TRxnEN_GqRYbSlJUa9V_f7gz=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA019,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA019,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA019,https://lh3.googleusercontent.com/d/1RtxyAUEFv5i-kGVQ4sIqtw3YPPNJVq50=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA020,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA020,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA020,https://lh3.googleusercontent.com/d/1ONa4_02IOgSA2nuGx10yGjZ44CE_Af6B=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA021,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA021,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA021,https://lh3.googleusercontent.com/d/1HbT50VVf52FKoRn1ieCOh6q7Bea65jjA=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA022,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA022,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA022,https://lh3.googleusercontent.com/d/1fEItOb_Zvc0EB-FUcJe2vCaTZbJRcPXi=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA023,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA023,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA023,https://lh3.googleusercontent.com/d/1lVcIPhel1HncrQGLiQ1nXKg1PxD3Dnpf=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA024,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA024,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA024,https://lh3.googleusercontent.com/d/1k0-LR9SuoEtsTneiPdDsA_eyYhcp51pr=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA025,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA025,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA025,https://lh3.googleusercontent.com/d/1yJtZ7bOD-MK-acP1-rIpL9bET2mkQL-2=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA026,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA026,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA026,https://lh3.googleusercontent.com/d/15oiQpNnF0Z85isWKT4j8hOux04TuYZ6A=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA027,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA027,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA027,https://lh3.googleusercontent.com/d/1Vh3Ix2jFUnql70LyWd6Uj6eGPGmpUFJ0=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA028,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA028,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA028,https://lh3.googleusercontent.com/d/1GB-LbR5Jvfh2B0dxL1Lwvpkn11gR-Ujq=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA029,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA029,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA029,https://lh3.googleusercontent.com/d/13lB_lUN0hlNppVwUP_zMp9zkyuivM1b5=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCRA030,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCRA030,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCRA030,https://lh3.googleusercontent.com/d/1QNpytP9C6LlBnXVAIDxRxof-vNNw_bz1=w1200,in_stock,4200 INR,Kailash Kalamkari,new
CCD4003,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCD4003,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCD4003,https://lh3.googleusercontent.com/d/18dBGDqv2N8IDG0B-W2RWb9sjpYJDsVFl=w1200,in_stock,4500 INR,Kailash Kalamkari,new
CCD4004,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCD4004,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCD4004,https://lh3.googleusercontent.com/d/1uZgAuc03JndLJr34bY0imoS0gJS_lAvU=w1200,in_stock,4500 INR,Kailash Kalamkari,new
CCD4005,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCD4005,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCD4005,https://lh3.googleusercontent.com/d/1-8oTAUSL460sSNy1JSioqSQF6AqoKFo1=w1200,in_stock,4500 INR,Kailash Kalamkari,new
CCD4002,Kailash Kalamkari Pure Creepe Duppatas Dupatta - CCD4002,Authentic hand-painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-pure-creepe-duppatas-CCD4002,https://lh3.googleusercontent.com/d/1ALy-toKMuyyX9kVu7FwZBoBSVKBCbVce=w1200,in_stock,4500 INR,Kailash Kalamkari,new
CBMD093,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD093,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD093,https://lh3.googleusercontent.com/d/13HJgi2RMqW8Bz9grri-U_JQpFsiIf0D4=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD094,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD094,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD094,https://lh3.googleusercontent.com/d/1OOOyVW8ylDeND7Jo1oqDOQRf4f43Svge=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD095,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD095,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD095,https://lh3.googleusercontent.com/d/1H5EUD_yN8I_J2RgB48xGo7FPNsaS0v93=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD096,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD096,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD096,https://lh3.googleusercontent.com/d/1TJqmM8R30W_NYGUgKI0rDu9y2jHTwWoK=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD097,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD097,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD097,https://lh3.googleusercontent.com/d/14O1sEanaU9Nf7uO6pbYEOEGgOamqus9h=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD098,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD098,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD098,https://lh3.googleusercontent.com/d/13RGDz0ijhOS6Uoe9WTSUnfIaTSTsFvWQ=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD099,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD099,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD099,https://lh3.googleusercontent.com/d/1i7QCmdFjDBmpg-bXsH5LT8MztwjjTEj_=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD082,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD082,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD082,https://lh3.googleusercontent.com/d/1rE9DqNWimf6bu3AQa29jw-BDMMEXzEuj=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD085,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD085,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD085,https://lh3.googleusercontent.com/d/1fBwOr0Bvgv-RhRtvUbUB2BlOoYX6gl7Q=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD087,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD087,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD087,https://lh3.googleusercontent.com/d/19dY2gw2v80gw_bxJZOgsHktIPKIsdX5l=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD088,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD088,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD088,https://lh3.googleusercontent.com/d/1seL_POEuDpBfJuVVUdzw_fq6Z_BZs5gL=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD089,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD089,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD089,https://lh3.googleusercontent.com/d/1CtEQ-y3bYOwf3-U9jXTPOVDhMVXymoOp=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD090,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD090,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD090,https://lh3.googleusercontent.com/d/1j8fSlWRFG0Nsr0wxgAyivby2fKL8F0I0=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD091,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD091,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD091,https://lh3.googleusercontent.com/d/1JeA2OM7saMxVyxu_vpVQccXWRdkP8y-m=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD092,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD092,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD092,https://lh3.googleusercontent.com/d/14QhAsgejAgmrzsDbabYst1hQTJ5VZVUn=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD081,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD081,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD081,https://lh3.googleusercontent.com/d/1AY1WTjIki3Is8hWUcCS6zVRb8MYRXcLJ=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD003,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD003,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD003,https://lh3.googleusercontent.com/d/1VfwrPQ0SYVo3d1wnwHtZLKu2ef-zjBQj=w1200,in_stock,1800 INR,Kailash Kalamkari,new
CBMD005,Kailash Kalamkari Bangalore Silk multicoloured Duppatas Dupatta - CBMD005,Authentic hand-painted Srikalahasti Pen Kalamkari Bangalore Silk multicoloured Duppatas dupatta directly from Kailash Kalamkari master artisans since 1984.,https://www.kailash-kalamkari.com/?department=dupatta&product=srikalahasthi-pen-kalamkari-bangalore-silk-multicoloured-duppatas-CBMD005,https://lh3.googleusercontent.com/d/1KP2SEDNX7R09oHkW5OpsPSYJJAF0k3b6=w1200,in_stock,1800 INR,Kailash Kalamkari,new
